Samples,FlowPattern,Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FPLabels
2747,5,1.6,1,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
2748,3,0.016,0.016,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
2749,4,0.25,16,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,A
2750,1,2.58473,0.09206,0.001,2.00E-05,1000,1.8,0.07,50,0.025,DB
2751,5,0.63,25,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
2752,5,0.06442,6.29611,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
2753,5,0.1,0.6,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
2754,5,0.1638,2.3928,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
2755,5,2.59893,0.05623,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2756,7,0.59687,0.06439,0.001,2.00E-05,1000,1.8,0.07,70,0.051,B
2757,4,0.66546,10.488,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
2758,3,0.01,1.6,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
2759,3,0.00244,24.5134,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
2760,3,0.25,4,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
2761,5,0.00379,1.03663,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2762,5,4,1.6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
2763,3,1.6,0.025,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
2764,5,1.59986,0.36121,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
2765,4,0.15635,16.5029,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
2766,5,1,0.063,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
2767,3,0.26283,4.14411,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
2768,5,0.25,6,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
2769,4,0.10476,1.03046,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
2770,1,4.63464,2.51079,0.001,2.00E-05,1000,1.8,0.07,20,0.025,DB
2771,1,3.23746,0.88551,0.001,2.00E-05,1000,1.8,0.07,15,0.051,DB
2772,5,0.1,6.3,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
2773,4,0.10204,10.2102,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
2774,5,2.48883,41.0297,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,I
2775,5,0.00244,1.41845,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
2776,3,1,0.1,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
2777,5,1.67671,15.3993,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
2778,5,0.42761,0.13107,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
2779,3,1.59052,6.30585,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
2780,5,0.0063,1.6,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
2781,5,0.10082,2.40798,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
2782,4,0.02729,25.4722,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
2783,5,1.5,0.1,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
2784,1,2.49654,0.15461,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,DB
2785,4,0.41082,26.0936,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
2786,4,0.14508,17.0322,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
2787,5,0.15,6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
2788,1,2.49795,0.04,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,DB
2789,5,0.42919,0.15657,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
2790,5,2.51578,9.92528,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
2791,1,1.80421,0.09596,0.001,2.00E-05,1000,1.8,0.07,50,0.025,DB
2792,5,2.5,0.1,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
2793,5,0.00614,3.74582,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
2794,3,0.01011,0.09179,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
2795,4,1.04482,0.24299,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
2796,4,0.0098,39.0768,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,A
2797,5,0.015,0.03786,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
2798,5,1,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
2799,5,0.64774,15.9085,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
2800,4,0.0091,15.8972,0.001,2.00E-05,1000,1.8,0.07,15,0.051,A
2801,3,0.1,0.1,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
2802,1,2.5,0.16,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,DB
2803,5,0.6,6.5,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,I
2804,5,0.00613,0.03652,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
2805,1,2.60918,0.03696,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,DB
2806,5,1.07227,2.5346,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
2807,5,0.14989,6.50935,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
2808,5,2.5,0.63,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
2809,5,0.6,25,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
2810,5,0.01555,0.03786,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2811,4,0.06,25,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
2812,5,1.5,2.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
2813,5,0.0023,0.14977,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
2814,1,4.68309,6.11644,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,DB
2815,7,0.23416,0.06356,0.001,2.00E-05,1000,1.8,0.07,90,0.051,B
2816,5,0.63,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
2817,5,0.24117,0.95697,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
2818,4,0.16,25,0.001,2.00E-05,1000,1.8,0.07,1,0.051,A
2819,5,0.00972,0.09716,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
2820,5,0.09674,1.59298,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
2821,3,0.61371,0.62441,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
2822,3,0.24659,0.09527,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
2823,5,0.63,1.6,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
2824,5,0.64289,0.09572,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
2825,5,2.3614,0.64701,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,I
2826,2,0.16,0.025,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SS
2827,3,0.25555,0.09755,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
2828,4,0.1,25,0.001,2.00E-05,1000,1.8,0.07,10,0.025,A
2829,4,0.09574,2.44859,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
2830,3,0.006,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,SW
2831,5,0.004,10,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
2832,4,0.00621,26.4165,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
2833,5,0.4,0.4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
2834,5,0.00968,6.26434,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2835,5,1.57999,26.7122,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
2836,3,0.15626,4.01089,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
2837,5,2.5,2.5,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
2838,5,2.54061,0.1009,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
2839,5,1.44028,0.09503,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
2840,5,0.1,0.63,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
2841,5,1.08829,6.04296,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
2842,4,0.01837,9.44273,0.001,2.00E-05,1000,1.8,0.07,30,0.051,A
2843,5,0.06034,3.72221,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
2844,5,6.59499,1.66228,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
2845,3,0.01,10,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SW
2846,5,1.40786,10.1092,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
2847,5,2.55116,0.24652,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
2848,5,1,0.4,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
2849,5,2.30176,0.63691,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
2850,5,0.0061,6.16391,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
2851,3,0.15999,0.62718,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
2852,3,0.04,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
2853,4,0.00646,9.87362,0.001,2.00E-05,1000,1.8,0.07,90,0.025,A
2854,3,0.25,0.04,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
2855,1,2.85554,0.61122,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,DB
2856,5,1.08741,1.55578,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
2857,3,0.41163,0.23878,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
2858,5,1.6,6.3,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
2859,5,2.5,1.5,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,I
2860,5,1.60353,0.1022,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
2861,1,0.58294,4.13481,0.001,2.00E-05,1000,1.8,0.07,15,0.025,DB
2862,3,1.63724,0.09367,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
2863,3,0.01665,15.9096,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
2864,4,0.025,16,0.001,2.00E-05,1000,1.8,0.07,2,0.025,A
2865,1,4,0.63,0.001,2.00E-05,1000,1.8,0.07,2,0.051,DB
2866,5,0.004,1.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
2867,5,0.09972,1.66228,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
2868,5,0.02412,4.02077,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
2869,1,4.5,0.63,0.001,2.00E-05,1000,1.8,0.07,5,0.051,DB
2870,1,2.55955,0.23601,0.001,2.00E-05,1000,1.8,0.07,15,0.051,DB
2871,1,6.3,0.025,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,DB
2872,1,3.79404,0.0234,0.001,2.00E-05,1000,1.8,0.07,20,0.051,DB
2873,4,0.15125,26.9414,0.001,2.00E-05,1000,1.8,0.07,20,0.025,A
2874,4,0.00912,24.7906,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
2875,5,0.03866,0.03786,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
2876,7,1.03111,0.16231,0.001,2.00E-05,1000,1.8,0.07,90,0.051,B
2877,5,0.95428,0.06071,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
2878,3,0.00402,0.09269,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
2879,5,0.00401,0.24025,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
2880,3,0.00403,16.5482,0.001,2.00E-05,1000,1.8,0.07,15,0.025,SW
2881,4,0.00801,15.3022,0.001,2.00E-05,1000,1.8,0.07,30,0.051,A
2882,5,0.09114,1.55359,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
2883,5,1,25,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
2884,1,4.19227,0.94102,0.001,2.00E-05,1000,1.8,0.07,15,0.051,DB
2885,5,0.03956,6.42009,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
2886,5,1,4,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
2887,5,0.063,4,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
2888,5,0.0098,0.62643,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2889,4,0.15812,40.6337,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,A
2890,5,1.03518,25.483,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2891,4,0.63143,10.2145,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
2892,4,0.04,25,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,A
2893,4,0.14722,15.3733,0.001,2.00E-05,1000,1.8,0.07,80,0.051,A
2894,5,0.09127,0.24572,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
2895,3,0.01,4,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
2896,4,0.40395,15.8316,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
2897,5,0.00385,0.15399,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2898,4,0.00351,14.8961,0.001,2.00E-05,1000,1.8,0.07,90,0.051,A
2899,5,0.16,4,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
2900,3,0.00171,25.4883,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
2901,5,0.24251,0.06154,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
2902,5,1.60468,0.25157,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
2903,5,0.18811,4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
2904,1,4.05881,0.09306,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,DB
2905,5,0.00233,0.39228,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
2906,5,0.00381,2.45824,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2907,5,0.00385,2.47454,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
2908,3,0.63,0.16,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
2909,4,0.063,25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,A
2910,4,0.4,16,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,A
2911,1,1.67529,0.09644,0.001,2.00E-05,1000,1.8,0.07,70,0.025,DB
2912,5,0.00394,4.03095,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
2913,1,1.66684,0.01555,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,DB
2914,3,0.004,16,0.001,2.00E-05,1000,1.8,0.07,1,0.051,SW
2915,4,0.7125,0.2567,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
2916,4,0.0025,40,0.001,2.00E-05,1000,1.8,0.07,10,0.051,A
2917,5,2.48814,10.213,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,I
2918,7,0.64303,0.03925,0.001,2.00E-05,1000,1.8,0.07,90,0.051,B
2919,1,4,2.5,0.001,2.00E-05,1000,1.8,0.07,5,0.025,DB
2920,4,0.2596,16.2703,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
2921,5,0.00227,1.5252,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
2922,1,4,0.1,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,DB
2923,5,0.1,0.03997,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
2924,3,0.0025,25,0.001,2.00E-05,1000,1.8,0.07,2,0.051,SW
2925,4,0.16,25,0.001,2.00E-05,1000,1.8,0.07,5,0.051,A
2926,5,0.4,10,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
2927,5,0.00975,0.15874,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
2928,5,2.40144,1.04603,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
2929,5,0.0063,1,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
2930,5,0.01013,0.03924,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2931,5,0.63,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
2932,5,0.00228,0.38181,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
2933,5,0.25,10,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
2934,5,0.00241,2.44549,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
2935,1,2.5,0.04,0.001,2.00E-05,1000,1.8,0.07,5,0.025,DB
2936,1,0.08977,3.99767,0.001,2.00E-05,1000,1.8,0.07,15,0.025,DB
2937,4,0.39137,0.04904,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
2938,5,0.1,0.025,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
2939,5,0.1,2.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
2940,4,0.04,25,0.001,2.00E-05,1000,1.8,0.07,10,0.051,A
2941,5,0.1,0.063,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
2942,3,0.015,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,SW
2943,5,2.43623,2.36838,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
2944,1,2.44205,0.02415,0.001,2.00E-05,1000,1.8,0.07,15,0.051,DB
2945,1,1.82435,0.015,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,DB
2946,5,0.00392,4.0406,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
2947,4,0.41488,26.2813,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
2948,5,0.63,16,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
2949,1,2.58454,0.09802,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,DB
2950,4,0.025,25,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
2951,3,0.025,4,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SW
2952,2,0.025,1.5,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SS
2953,5,1,0.1,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
2954,1,4,1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,DB
2955,2,0.01,0.016,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SS
2956,5,0.025,1,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
2957,5,1.6,0.63,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
2958,1,2.49795,0.25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,DB
2959,5,0.4,10,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
2960,1,6.75825,9.92021,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,DB
2961,5,4,4,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
2962,3,0.04,10,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
2963,4,0.25953,10.3097,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
2964,4,0.25873,0.03943,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
2965,5,0.09797,0.09369,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
2966,3,0.0025,6.3,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
2967,4,0.1,25,0.001,2.00E-05,1000,1.8,0.07,1,0.051,A
2968,3,0.01076,0.97976,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
2969,4,0.03787,16.4832,0.001,2.00E-05,1000,1.8,0.07,70,0.051,A
2970,5,0.16,0.025,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
2971,4,0.006,25,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,A
2972,1,4,6.5,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,DB
2973,4,0.23528,41.203,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,A
2974,1,4,0.6,0.001,2.00E-05,1000,1.8,0.07,10,0.025,DB
2975,5,2.5,0.25,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
2976,4,0.1,16,0.001,2.00E-05,1000,1.8,0.07,2,0.051,A
2977,5,0.03765,0.06207,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
2978,4,0.01469,14.1819,0.001,2.00E-05,1000,1.8,0.07,50,0.051,A
2979,5,0.4,1,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
2980,1,2.65057,0.58991,0.001,2.00E-05,1000,1.8,0.07,90,0.025,DB
2981,4,0.39137,0.10228,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
2982,1,4,0.25,0.001,2.00E-05,1000,1.8,0.07,5,0.051,DB
2983,1,6.3,0.63,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,DB
2984,5,1.10493,10.3401,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,I
2985,1,3,0.025,0.001,2.00E-05,1000,1.8,0.07,1,0.051,DB
2986,5,0.00387,0.62643,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
2987,4,0.0063,25,0.001,2.00E-05,1000,1.8,0.07,0,0.051,A
2988,2,0.1,0.04,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SS
2989,3,0.01004,10.0084,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
2990,4,0.03653,39.5631,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,A
2991,3,0.063,10,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SW
2992,5,1.67165,0.62222,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,I
2993,5,0.4,6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
2994,4,0.00635,10.0451,0.001,2.00E-05,1000,1.8,0.07,30,0.025,A
2995,4,0.36218,10.539,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
2996,4,0.10045,10.0359,0.001,2.00E-05,1000,1.8,0.07,20,0.025,A
2997,1,3.61498,0.99138,0.001,2.00E-05,1000,1.8,0.07,90,0.051,DB
2998,1,4,0.04,0.001,2.00E-05,1000,1.8,0.07,0,0.051,DB
2999,3,0.0016,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3000,1,2.74227,0.24702,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,DB
3001,4,0.16968,24.4635,0.001,2.00E-05,1000,1.8,0.07,85,0.051,A
3002,5,1,1,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
3003,4,0.23298,26.1579,0.001,2.00E-05,1000,1.8,0.07,30,0.025,A
3004,5,0.01439,6.41749,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3005,5,2.46412,10.1966,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
3006,5,0.64838,0.49206,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3007,3,0.15901,6.49199,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
3008,3,0.0025,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
3009,5,1.6,0.16,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3010,3,0.0063,6.3,0.001,2.00E-05,1000,1.8,0.07,1,0.025,SW
3011,3,0.66396,0.15854,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
3012,4,0.00611,1.00903,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3013,5,0.65691,0.19583,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3014,5,4,4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
3015,5,1.6,1,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3016,5,0.00593,1.54622,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3017,1,1.7451,0.01586,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,DB
3018,5,1,1,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
3019,5,0.10689,4.06794,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3020,3,0.25,1.6,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
3021,5,0.16,6.3,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
3022,5,0.0025,2.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3023,5,0.01,0.63,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
3024,4,0.61856,6.44608,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
3025,5,0.16315,6.56309,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3026,4,0.00414,26.2767,0.001,2.00E-05,1000,1.8,0.07,90,0.025,A
3027,5,1,25,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
3028,4,0.10584,13.3352,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,A
3029,5,0.01557,6.26434,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3030,5,0.01,0.4,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3031,5,1,15,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3032,5,2.62869,25.0991,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,I
3033,3,0.004,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,SW
3034,1,6.3,0.1,0.001,2.00E-05,1000,1.8,0.07,2,0.051,DB
3035,5,0.0592,3.60591,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3036,5,0.01001,0.39242,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3037,5,0.16,6.3,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3038,5,0.03881,3.82455,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
3039,5,0.1,0.04,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
3040,3,1.6,0.25,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
3041,5,0.1,1,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
3042,5,0.63,25,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
3043,4,0.015,25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,A
3044,5,1,1.6,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
3045,3,0.25562,6.71517,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
3046,5,0.02889,0.07883,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3047,3,0.01,10,0.001,2.00E-05,1000,1.8,0.07,2,0.025,SW
3048,5,0.00918,2.48185,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
3049,5,1.04725,0.06043,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3050,5,0.01,0.4,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3051,5,0.1,0.4,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3052,3,0.015,15,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3053,5,0.67105,2.37137,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3054,5,0.65285,0.15802,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3055,4,0.01,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,A
3056,1,1,25,0.001,2.00E-05,1000,1.8,0.07,2,0.025,DB
3057,3,0.1,10,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3058,5,0.01,0.1,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3059,5,1.00904,10.0946,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3060,5,0.10689,4.06794,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
